shipment_id,carrier,origin_port,destination_port,transport_mode,status,goods_category,currency,created_date,eta_date,transit_hours,distance_km,weight_kg,volume_m3,value_usd,freight_cost_usd,num_containers,num_stops,delay_hours,risk_score,weather_severity,port_congestion,temperature_c,priority_level,insurance_required
SHP-103576347,FedEx,Singapore,Barcelona,sea,On_Schedule,Raw_Materials,SGD,2024-06-05,2024-06-09,97.8,8826.1,1395.3,1.91,242141.0,6761.59,6,4,0.0,0.1485,0.1651,0.6577,,4,True
SHP-102514151,ZIM,Ningbo,Sydney,air,At_Port,Raw_Materials,USD,2022-03-12,2022-03-14,48.8,13427.4,521.5,1.0,2633171.77,208081.64,7,5,0.0,0.6766,0.0842,0.168,,2,False
SHP-104307809,UPS,Busan,Bremen,sea,At_Port,Pharmaceuticals,GBP,2023-05-12,2023-05-25,314.6,4904.3,1502.7,4.36,2203.26,173.44,14,2,0.0,0.1943,0.5788,0.2109,-18.5,1,True
SHP-100929925,COSCO,Tokyo,Hamburg,sea,On_Schedule,Textiles,CNY,2022-10-13,2022-11-03,512.1,15243.7,5152.1,9.71,15162.71,1157.81,15,3,0.0,0.5194,0.4136,0.1549,,4,True
SHP-102780447,DHL,Colombo,Hamburg,sea,On_Schedule,Chemicals,GBP,2024-08-16,2024-09-04,460.6,3234.3,4652.7,12.66,322392.01,20285.38,5,1,0.0,0.139,0.2103,0.4109,,3,False
SHP-104106685,CMA_CGM,Rotterdam,Singapore,sea,In_Transit,Electronics,AED,2023-09-17,2023-09-25,203.8,18943.0,1218.9,2.32,10387.05,387.08,21,1,0.0,0.2488,0.122,0.6014,,1,True
SHP-102257192,HMM,Tokyo,Piraeus,sea,Customs_Hold,Food_Beverage,AED,2024-05-16,2024-06-02,419.0,9622.1,1158.1,1.67,3364.2,261.4,24,4,0.0,0.1299,0.3658,0.0358,,2,True
SHP-103169662,Evergreen,Rotterdam,Bremen,air,In_Transit,Raw_Materials,GBP,2024-10-30,2024-10-31,44.1,12963.9,20520.5,85.71,38092.33,313.24,18,0,0.0,0.2329,0.1981,0.2879,,2,True
SHP-101911282,UPS,Jebel_Ali,Genoa,sea,At_Port,Chemicals,EUR,2023-12-04,2023-12-08,106.7,3327.5,1164.4,1.76,32284.31,1424.54,19,1,0.0,0.5512,0.202,0.1451,,1,True
SHP-102294828,UPS,Mundra,Mumbai,air,In_Transit,Raw_Materials,EUR,2024-07-02,2024-07-02,16.1,9807.6,353.0,0.68,8942.76,304.7,1,4,0.0,0.2613,0.2358,0.4598,27.9,4,True
SHP-101299266,FedEx,Felixstowe,Hamburg,sea,In_Transit,Pharmaceuticals,AED,2022-02-26,2022-03-18,494.1,7558.9,79276.3,254.8,11520.94,748.57,18,5,0.0,0.3324,0.0712,0.4347,,1,True
SHP-101815063,FedEx,Tanjung_Pelepas,Hamburg,road,On_Schedule,Textiles,SGD,2022-12-29,2023-01-02,109.2,3218.3,437364.8,1072.82,13334.0,368.53,7,5,0.0,0.4412,0.1301,0.2468,-17.6,1,True
SHP-101472403,DHL,Sydney,Savannah,sea,In_Transit,Textiles,GBP,2022-05-09,2022-05-22,320.8,13812.4,15635.5,25.28,275087.81,7429.49,1,0,0.0,0.21,0.1299,0.7741,-4.1,2,True
SHP-103543806,ONE,Port_Klang,Singapore,rail,Customs_Hold,Pharmaceuticals,EUR,2023-06-19,2023-06-22,83.5,6419.7,8187.1,16.58,331366.97,22236.71,18,1,0.0,0.1884,0.541,0.2167,14.9,2,True
SHP-101774253,Hapag-Lloyd,Felixstowe,Le_Havre,sea,At_Port,Electronics,GBP,2023-05-31,2023-06-12,310.1,21519.9,37778.2,47.71,2538460.6,112681.76,15,0,0.0,0.2013,0.0329,0.3103,24.4,3,False
SHP-103050857,ZIM,Colombo,Piraeus,sea,On_Schedule,Machinery,SGD,2023-12-08,2024-01-01,577.3,14247.4,4056.9,8.83,89225.35,7091.63,4,2,0.0,0.5848,0.2725,0.4077,20.4,4,True
SHP-102177379,ONE,Rotterdam,Bremen,sea,In_Transit,Electronics,USD,2022-01-31,2022-02-20,480.7,6806.6,41.1,0.12,7985.38,625.58,11,5,0.0,0.5901,0.187,0.3659,,4,False
SHP-101374052,DB_Schenker,Melbourne,Savannah,sea,At_Port,Machinery,AED,2022-04-20,2022-05-01,271.4,5008.5,6562.9,9.56,34020.44,2599.5,15,2,0.0,0.2186,0.2141,0.095,20.1,4,True
SHP-100627443,MSC,Sydney,Le_Havre,sea,On_Schedule,Machinery,EUR,2022-06-28,2022-07-11,327.5,10536.9,59915.0,90.17,2171666.96,116840.45,5,0,0.0,0.301,0.2333,0.2263,-13.0,3,False
SHP-102973367,Hapag-Lloyd,Singapore,Rotterdam,sea,On_Schedule,Raw_Materials,EUR,2023-12-14,2023-12-26,298.7,5404.0,621.1,1.54,43620.94,695.89,5,0,0.0,0.1301,0.3042,0.1477,,4,True
SHP-100732425,ZIM,Hamburg,Rotterdam,sea,At_Port,Textiles,EUR,2023-06-14,2023-07-04,503.4,20020.0,684.4,2.35,61561.71,506.48,24,5,0.0,0.3772,0.3766,0.2997,,2,False
SHP-100398886,Evergreen,Ningbo,Miami,road,Customs_Hold,Consumer_Goods,EUR,2023-10-27,2023-11-01,121.3,6874.9,429.3,0.78,9602.8,467.23,15,1,0.0,0.2938,0.0838,0.2229,,1,True
SHP-103558933,UPS,Ningbo,Hamburg,sea,Customs_Hold,Electronics,EUR,2024-08-04,2024-08-31,663.1,7437.1,22947.5,35.26,187494.56,11033.61,7,1,0.0,0.0671,0.5032,0.5122,,1,False
SHP-100172864,CMA_CGM,Jebel_Ali,Barcelona,air,At_Port,Electronics,SGD,2023-02-19,2023-02-20,40.4,5796.8,65591.5,126.25,7997.01,110.24,22,1,0.0,0.5849,0.2248,0.5429,-16.0,4,True
SHP-102970713,MSC,Mumbai,Baltimore,sea,In_Transit,Automotive,CNY,2024-04-21,2024-04-28,184.8,12325.3,10630.2,28.61,115792.51,4978.93,13,5,0.0,0.5993,0.042,0.2651,29.0,1,True
SHP-100635616,ONE,Tokyo,Barcelona,air,Delivered,Electronics,GBP,2024-02-17,2024-02-17,19.0,9185.7,2888.2,9.05,63814.34,1179.41,24,5,67.9,0.2747,0.2859,0.4534,-17.2,4,False
SHP-104924356,Evergreen,Melbourne,Bremen,sea,In_Transit,Food_Beverage,GBP,2023-09-17,2023-10-07,484.4,13516.5,2335.4,6.41,496486.66,23648.42,3,1,0.0,0.3997,0.2152,0.678,,3,False
SHP-102467661,MSC,Antwerp,Barcelona,road,Delayed,Machinery,SGD,2023-06-19,2023-06-24,141.2,3172.9,2150.0,2.97,10877.22,798.4,19,3,2.3,0.4666,0.4672,0.4373,,3,False
SHP-104381481,Evergreen,Dubai,Felixstowe,sea,In_Transit,Machinery,AED,2022-12-18,2022-12-31,333.5,8973.4,835.4,1.27,69720.69,5334.47,3,3,0.0,0.1409,0.007,0.6981,8.7,3,False
SHP-100331877,Maersk,Hamburg,Baltimore,air,Critical_Delay,Food_Beverage,AED,2023-07-25,2023-07-27,69.7,12266.8,4163.4,19.86,16181.48,1147.87,19,5,5.8,0.2636,0.2988,0.3466,6.4,3,True
SHP-101697669,DHL,Ningbo,Savannah,sea,At_Port,Chemicals,CNY,2024-04-30,2024-05-09,222.8,4899.2,9630.3,12.43,341994.27,14519.31,3,2,0.0,0.1201,0.0543,0.3665,,2,True
SHP-100353674,ZIM,Shanghai,Hamburg,sea,In_Transit,Machinery,USD,2023-09-10,2023-10-08,683.6,12398.9,5474.9,25.74,19504.81,105.71,8,5,0.0,0.5226,0.2946,0.1165,,2,False
SHP-103101711,FedEx,Rotterdam,Valencia,air,In_Transit,Automotive,AED,2024-12-14,2024-12-15,44.7,4864.7,1256.2,1.93,38512.4,195.79,14,3,0.0,0.1826,0.2708,0.1924,,1,True
SHP-102118474,ONE,Ningbo,Savannah,sea,On_Schedule,Chemicals,EUR,2022-04-28,2022-05-06,215.2,15622.8,1942.3,3.31,158317.27,3139.95,24,2,0.0,0.1354,0.1922,0.2157,,1,True
SHP-101839513,FedEx,Dubai,Miami,sea,Critical_Delay,Machinery,GBP,2024-04-03,2024-04-11,209.1,4215.6,7272.5,9.62,28045.92,692.01,3,1,6.8,0.2931,0.0439,0.4527,9.5,1,True
SHP-100700775,CMA_CGM,Melbourne,Antwerp,sea,On_Schedule,Textiles,USD,2022-06-27,2022-07-15,444.7,4599.1,8505.0,31.67,72446.75,2000.36,21,3,0.0,0.335,0.3442,0.0786,,3,False
SHP-104153951,ONE,Rotterdam,Antwerp,sea,Delivered,Pharmaceuticals,USD,2024-06-25,2024-07-21,639.3,18038.2,482.3,1.14,153716.28,2230.09,17,3,11.4,0.2196,0.0555,0.4214,23.6,1,True
SHP-104133726,ONE,Jebel_Ali,Genoa,rail,At_Port,Machinery,GBP,2022-02-07,2022-02-13,165.1,5039.9,4921.1,10.28,14087.74,81.28,2,0,0.0,0.2113,0.2368,0.4068,,1,True
SHP-100450701,COSCO,Tanjung_Pelepas,Felixstowe,road,On_Schedule,Food_Beverage,GBP,2023-10-28,2023-11-04,170.6,5737.4,782.7,1.22,8499.3,672.15,13,2,0.0,0.2725,0.0599,0.32,,1,False
SHP-104011751,FedEx,Guangzhou,Bremen,air,On_Schedule,Perishables,GBP,2022-11-07,2022-11-08,42.4,9697.8,8990.8,25.65,162561.94,7379.32,1,0,0.0,0.5903,0.1569,0.1419,,2,True
SHP-101671017,Maersk,Dubai,Piraeus,sea,On_Schedule,Chemicals,GBP,2024-02-28,2024-03-20,526.5,14426.3,1700.6,2.39,139457.94,4995.28,16,5,0.0,0.0882,0.2826,0.3435,,1,True
SHP-101679745,HMM,Mundra,Sydney,sea,Customs_Hold,Chemicals,USD,2023-07-29,2023-08-21,552.7,13871.2,698.0,1.28,10689.61,712.67,6,5,0.0,0.1355,0.283,0.3175,24.0,2,False
SHP-103420466,Maersk,Hamburg,Mumbai,sea,Delayed,Perishables,GBP,2022-07-02,2022-07-24,549.6,13356.9,7455.4,11.09,4829.9,280.74,11,2,17.6,0.3128,0.3257,0.6017,10.2,4,True
SHP-101024822,Yang_Ming,Tokyo,Miami,sea,On_Schedule,Electronics,USD,2024-02-02,2024-02-22,485.0,17117.9,354.1,0.66,147425.7,4966.0,5,4,0.0,0.0923,0.311,0.3786,,3,False
SHP-101224029,HMM,Shanghai,New_York,air,In_Transit,Chemicals,AED,2022-05-14,2022-05-16,54.4,2878.4,5132.0,7.43,33934.41,2012.43,4,5,0.0,0.2885,0.1448,0.1394,19.8,4,True
SHP-104968908,Hapag-Lloyd,Chennai,Sydney,sea,Delayed,Perishables,AED,2023-11-20,2023-12-06,393.4,7828.9,3998.0,17.74,4978.43,133.83,9,0,26.4,0.2405,0.0673,0.3066,,1,False
SHP-102280063,Kuehne_Nagel,Tokyo,Miami,sea,In_Transit,Chemicals,AED,2022-09-08,2022-10-05,659.1,14295.8,17937.2,32.55,20572.65,1114.76,23,5,0.0,0.3652,0.3277,0.1684,,4,True
SHP-101463564,FedEx,Mumbai,Singapore,air,At_Port,Food_Beverage,GBP,2023-11-02,2023-11-04,66.7,13762.1,20717.1,80.6,830733.73,33463.06,22,3,0.0,0.4943,0.2177,0.2086,,1,True
SHP-100574665,COSCO,Melbourne,Dubai,sea,In_Transit,Raw_Materials,SGD,2023-11-28,2023-12-03,135.1,19678.9,16982.7,49.88,1721868.97,62973.7,14,3,0.0,0.5588,0.0659,0.1862,,3,True
SHP-104125444,ZIM,Jebel_Ali,New_York,rail,Customs_Hold,Electronics,GBP,2024-05-05,2024-05-13,208.8,4309.0,381.4,0.64,251995.84,8193.36,4,2,0.0,0.152,0.0254,0.3959,,1,True
SHP-104342581,Kuehne_Nagel,Guangzhou,Baltimore,air,On_Schedule,Pharmaceuticals,EUR,2022-08-16,2022-08-16,18.0,7133.9,126.4,0.35,116069.32,6133.29,23,0,0.0,0.6398,0.0572,0.3879,,2,False
SHP-102066982,MSC,Rotterdam,New_York,sea,In_Transit,Perishables,SGD,2023-11-29,2023-12-12,316.0,12543.2,3755.5,5.74,100010.86,1556.99,14,1,0.0,0.1476,0.1789,0.3331,,4,True
SHP-103738840,ONE,Dubai,Dubai,air,On_Schedule,Consumer_Goods,GBP,2024-01-11,2024-01-12,35.8,10871.9,107675.0,148.16,356035.8,7865.92,21,2,0.0,0.2829,0.3915,0.2714,,4,True
SHP-101148654,Hapag-Lloyd,Jebel_Ali,Sydney,sea,At_Port,Electronics,USD,2024-06-21,2024-07-09,445.4,19840.2,1909.8,4.54,1723.92,53.01,8,0,0.0,0.1437,0.2578,0.2995,,4,True
SHP-100390222,ZIM,Guangzhou,Miami,sea,Delayed,Raw_Materials,GBP,2024-05-30,2024-06-14,364.6,15938.2,3224.2,6.67,143541.17,8066.16,20,3,8.3,0.3504,0.0667,0.2403,,4,True
SHP-100142967,DHL,Shanghai,Piraeus,air,On_Schedule,Automotive,EUR,2022-09-08,2022-09-08,15.7,11847.0,1571.4,4.79,26449.17,558.85,13,2,0.0,0.3091,0.2165,0.4264,,2,False
SHP-104089411,COSCO,Felixstowe,Hamburg,sea,At_Port,Perishables,SGD,2022-07-10,2022-07-31,511.2,13708.3,9780.9,20.41,6171.29,76.46,5,5,0.0,0.0928,0.0431,0.2445,,2,False
SHP-100991584,DHL,Mundra,Antwerp,air,On_Schedule,Consumer_Goods,USD,2022-07-30,2022-08-01,51.7,5469.6,43999.8,75.16,780.82,38.0,7,1,0.0,0.1256,0.0296,0.5333,,3,True
SHP-104537540,DB_Schenker,Sydney,Antwerp,air,In_Transit,Pharmaceuticals,USD,2023-01-05,2023-01-05,15.0,10584.0,23079.3,106.13,74814.91,3901.31,22,5,0.0,0.1197,0.0436,0.5587,6.8,1,True
SHP-102925931,COSCO,Guangzhou,Barcelona,road,Customs_Hold,Raw_Materials,SGD,2022-09-29,2022-10-06,185.4,5688.9,12219.8,30.49,35518.69,2342.27,21,4,0.0,0.5427,0.3227,0.1578,,3,True
SHP-102310563,Maersk,Busan,Barcelona,sea,At_Port,Pharmaceuticals,CNY,2023-12-10,2024-01-06,657.4,2057.7,4913.0,13.03,44058.61,2440.24,20,0,0.0,0.6936,0.2158,0.1535,,3,False
SHP-102636281,DB_Schenker,Busan,Los_Angeles,rail,In_Transit,Electronics,GBP,2023-10-01,2023-10-03,56.3,6721.1,470.4,0.7,227074.07,17996.25,4,1,0.0,0.3158,0.166,0.3341,,1,True
SHP-103419096,Maersk,Chennai,Piraeus,road,On_Schedule,Automotive,SGD,2023-08-13,2023-08-16,84.1,2052.6,1237.1,2.2,71510.64,4785.49,24,1,0.0,0.0465,0.3791,0.1409,,3,True
SHP-102143306,HMM,Guangzhou,Hamburg,sea,Customs_Hold,Raw_Materials,CNY,2022-08-09,2022-08-18,230.6,3961.1,501.5,0.87,18617.98,367.49,21,5,0.0,0.4166,0.1998,0.4637,,3,False
SHP-104939928,ONE,Busan,Savannah,air,On_Schedule,Raw_Materials,USD,2022-11-17,2022-11-18,41.3,10027.2,4015.8,7.98,3648533.32,35248.57,2,1,0.0,0.5987,0.2503,0.1142,,3,True
SHP-103076710,ZIM,Ningbo,New_York,sea,On_Schedule,Perishables,EUR,2024-10-15,2024-10-31,392.1,7116.5,269.0,0.42,2233.8,59.55,17,2,0.0,0.3213,0.2354,0.3788,,1,True
SHP-103556969,COSCO,Antwerp,Mumbai,rail,At_Port,Textiles,SGD,2022-06-21,2022-06-27,149.2,1588.4,24164.2,50.64,71660.61,4368.3,7,0,0.0,0.2329,0.3694,0.4449,-4.0,2,False
SHP-103791601,CMA_CGM,Antwerp,Hamburg,sea,In_Transit,Electronics,SGD,2024-06-30,2024-07-18,453.6,16097.0,3667.1,9.45,13825.61,427.08,19,3,0.0,0.0409,0.0489,0.1562,,1,True
SHP-103319126,Maersk,Busan,Rotterdam,rail,On_Schedule,Raw_Materials,AED,2023-11-22,2023-12-01,229.8,534.6,378.5,1.22,218295.64,12788.76,5,1,0.0,0.2116,0.1676,0.344,-5.7,4,False
SHP-104611806,COSCO,Antwerp,Le_Havre,sea,Delayed,Perishables,GBP,2022-06-15,2022-07-10,600.5,20633.4,339075.7,610.02,7457.52,56.11,16,4,13.1,0.4978,0.0815,0.1481,,3,False
SHP-100426174,Yang_Ming,Ningbo,Valencia,rail,On_Schedule,Textiles,SGD,2022-10-25,2022-10-29,117.5,3224.6,5975.4,29.1,795184.69,62451.0,16,0,0.0,0.0869,0.089,0.3739,26.6,2,True
SHP-103976874,Maersk,Port_Klang,Rotterdam,sea,In_Transit,Electronics,SGD,2023-01-22,2023-01-26,111.3,15241.7,2120.2,5.39,47017.5,2634.23,7,1,0.0,0.3407,0.1199,0.2334,,3,True
SHP-100031888,Evergreen,Tokyo,Bremen,rail,On_Schedule,Pharmaceuticals,GBP,2024-01-13,2024-01-15,54.7,7778.2,1491.9,1.96,1085.82,23.62,12,5,0.0,0.2775,0.0395,0.2555,,4,True
SHP-102234275,Maersk,Melbourne,Baltimore,sea,In_Transit,Chemicals,CNY,2024-01-27,2024-02-14,433.2,14736.1,59830.5,78.97,119736.35,6435.43,3,0,0.0,0.2873,0.1345,0.2314,,3,True
SHP-104638255,ZIM,Felixstowe,Antwerp,sea,In_Transit,Raw_Materials,SGD,2023-05-07,2023-05-14,183.0,20521.3,22140.9,54.98,664.64,17.18,19,4,0.0,0.1827,0.2609,0.2766,,1,True
SHP-102887925,FedEx,Melbourne,Singapore,rail,Delayed,Automotive,USD,2022-03-29,2022-04-02,110.7,4614.9,42320.4,151.04,143357.6,9467.81,10,1,60.9,0.1283,0.0729,0.3968,,2,False
SHP-100926761,DB_Schenker,Melbourne,Singapore,rail,On_Schedule,Chemicals,SGD,2024-08-02,2024-08-10,206.4,7147.4,13.4,0.02,141879.98,11249.43,9,3,0.0,0.1566,0.0794,0.4246,,3,False
SHP-102728972,Yang_Ming,Singapore,Valencia,sea,At_Port,Automotive,AED,2023-04-02,2023-04-29,653.1,4265.3,973.4,1.5,835777.15,25862.01,21,3,0.0,0.2247,0.1079,0.2301,21.5,3,True
SHP-104828702,Kuehne_Nagel,Busan,Savannah,rail,On_Schedule,Electronics,EUR,2024-01-31,2024-02-02,64.8,520.2,187.3,0.56,37852.37,1757.43,16,4,0.0,0.3127,0.3923,0.5665,,4,True
SHP-103884485,UPS,Ningbo,Savannah,air,In_Transit,Food_Beverage,USD,2023-09-02,2023-09-04,63.3,13586.7,8420.7,13.57,1257870.54,60983.04,8,5,0.0,0.0691,0.1542,0.3108,,3,False
SHP-102223193,Yang_Ming,Felixstowe,Savannah,air,Delayed,Chemicals,EUR,2024-12-18,2024-12-19,45.6,4572.7,7244.5,13.58,3215.93,231.68,15,5,11.9,0.2209,0.0722,0.1325,,1,True
SHP-102069625,CMA_CGM,Shanghai,Genoa,sea,In_Transit,Pharmaceuticals,CNY,2022-12-14,2022-12-22,208.6,9226.4,377346.5,1315.56,24795.0,1519.79,11,2,0.0,0.1612,0.3803,0.4508,7.0,3,True
SHP-102990637,ZIM,Ningbo,Genoa,rail,On_Schedule,Consumer_Goods,CNY,2022-03-01,2022-03-05,104.1,7685.2,492.7,1.71,57189.2,3716.56,17,0,0.0,0.283,0.0168,0.3356,,1,True
SHP-102290569,Yang_Ming,Felixstowe,Genoa,sea,In_Transit,Electronics,GBP,2024-01-16,2024-02-08,568.8,11799.0,5123.2,14.01,50726.62,3723.81,2,0,0.0,0.3584,0.3084,0.2393,,3,True
SHP-104047760,DHL,Jebel_Ali,Dubai,road,In_Transit,Chemicals,SGD,2022-02-19,2022-02-20,43.2,6753.2,2121.5,9.23,134064.52,7409.08,4,2,0.0,0.4197,0.2923,0.068,,2,False
SHP-103537152,COSCO,Jebel_Ali,Miami,rail,In_Transit,Automotive,AED,2023-02-21,2023-02-25,110.4,2164.4,26193.9,58.7,102117.0,2327.8,22,4,0.0,0.0983,0.2694,0.4119,,3,True
SHP-100272477,Hapag-Lloyd,Jebel_Ali,Hamburg,rail,Delayed,Electronics,CNY,2022-03-16,2022-03-17,31.0,4944.6,598.4,0.78,40431.09,1725.98,3,2,16.8,0.4605,0.0857,0.2196,,1,True
SHP-102394750,ZIM,Felixstowe,Baltimore,road,On_Schedule,Raw_Materials,EUR,2023-11-11,2023-11-19,204.3,4238.3,107.6,0.15,2584.1,31.07,13,2,0.0,0.4032,0.264,0.4721,,3,True
SHP-101126384,CMA_CGM,Sydney,Piraeus,sea,Delayed,Perishables,AED,2022-08-14,2022-08-19,126.3,7247.1,2334.8,9.45,13001.6,401.38,24,4,17.2,0.4136,0.1973,0.2796,,3,True
SHP-101724236,Yang_Ming,Port_Klang,Barcelona,rail,On_Schedule,Consumer_Goods,SGD,2024-07-05,2024-07-09,99.4,1966.2,454.6,0.63,509683.17,18691.95,22,5,0.0,0.3854,0.049,0.1771,,4,True
SHP-101614226,COSCO,Chennai,Valencia,road,On_Schedule,Chemicals,CNY,2023-12-09,2023-12-12,76.8,1906.1,17683.1,22.63,40478.52,2102.11,10,4,0.0,0.5594,0.2912,0.5914,,2,False
SHP-102933488,Kuehne_Nagel,Mundra,Houston,air,Customs_Hold,Textiles,GBP,2024-04-21,2024-04-22,24.8,6914.5,2364.2,4.79,118501.08,5814.11,5,5,0.0,0.5322,0.0526,0.363,-1.3,1,True
SHP-103088832,Kuehne_Nagel,Dubai,Singapore,sea,On_Schedule,Chemicals,CNY,2023-01-08,2023-02-04,666.8,13066.6,3643.7,7.42,184871.0,2913.6,9,2,0.0,0.0441,0.0798,0.7599,,2,True
SHP-102945973,CMA_CGM,Singapore,New_York,rail,In_Transit,Electronics,EUR,2023-10-19,2023-10-21,71.1,669.5,9734.5,47.24,8989.5,592.76,22,3,0.0,0.2365,0.1042,0.1767,,3,True
SHP-101498299,COSCO,Ningbo,Mumbai,rail,In_Transit,Consumer_Goods,USD,2024-11-21,2024-11-27,166.2,5106.6,10099.7,20.91,5398670.79,72533.25,17,3,0.0,0.1731,0.1618,0.6044,,2,False
SHP-100823594,Evergreen,Shanghai,Rotterdam,road,In_Transit,Raw_Materials,AED,2022-03-13,2022-03-20,184.8,2630.3,7966.3,38.04,80514.22,1565.96,5,0,0.0,0.4115,0.2194,0.1445,,4,False
SHP-100283424,ONE,Tanjung_Pelepas,Antwerp,rail,On_Schedule,Electronics,SGD,2023-01-29,2023-02-04,148.8,4082.9,5460.7,11.14,146533.95,2905.85,20,0,0.0,0.6326,0.2839,0.0654,-14.2,4,False
SHP-101953956,DHL,Hamburg,Mumbai,sea,In_Transit,Raw_Materials,EUR,2024-10-12,2024-10-21,237.6,2292.7,111.2,0.3,14183.95,107.54,15,5,0.0,0.0778,0.0671,0.3434,,4,True
SHP-100237461,DB_Schenker,Hamburg,Valencia,sea,At_Port,Textiles,SGD,2024-06-07,2024-06-26,472.7,12004.5,104641.6,374.07,241212.45,3615.04,15,3,0.0,0.4273,0.2703,0.578,,2,False
SHP-102235860,MSC,Colombo,Piraeus,sea,At_Port,Chemicals,AED,2022-12-26,2023-01-18,572.3,4877.0,898.1,1.13,203821.27,8990.71,14,1,0.0,0.0823,0.2965,0.177,,2,False
SHP-101295309,Evergreen,Mundra,Miami,sea,Critical_Delay,Raw_Materials,AED,2024-05-06,2024-05-25,464.1,11330.7,4501.4,16.92,4174.3,203.48,23,4,25.3,0.2436,0.2053,0.0981,5.7,4,False
SHP-100551068,Evergreen,Colombo,Sydney,road,On_Schedule,Pharmaceuticals,SGD,2022-05-15,2022-05-21,161.3,6969.5,971.4,1.73,180082.61,10942.83,14,5,0.0,0.1699,0.1125,0.2219,,1,True
SHP-100591656,HMM,Mumbai,New_York,road,In_Transit,Perishables,EUR,2022-02-05,2022-02-13,192.7,6735.4,23492.6,46.61,3273.71,106.84,14,3,0.0,0.0623,0.4851,0.1626,,3,True
SHP-101569242,FedEx,Hamburg,Antwerp,road,On_Schedule,Textiles,GBP,2023-06-19,2023-06-23,103.2,5800.8,20061.6,31.0,69416.12,3085.22,13,2,0.0,0.2254,0.0083,0.2168,,4,True
SHP-100065320,DHL,Rotterdam,Baltimore,air,Delivered,Pharmaceuticals,CNY,2022-01-10,2022-01-10,14.7,7490.0,29474.0,61.11,1914.54,76.39,19,5,32.9,0.3696,0.1376,0.6237,-18.8,1,True
SHP-100481079,Hapag-Lloyd,Shanghai,Antwerp,sea,On_Schedule,Automotive,GBP,2023-11-08,2023-12-06,683.4,13617.4,5326.8,15.16,95360.07,5852.82,24,1,0.0,0.2046,0.1071,0.138,,1,True
SHP-101562612,MSC,Rotterdam,Valencia,road,On_Schedule,Chemicals,USD,2023-06-17,2023-06-21,105.4,7072.5,6297.6,8.66,4627.1,360.57,11,1,0.0,0.3822,0.1993,0.1915,10.4,2,True
SHP-100752592,DHL,Rotterdam,Miami,sea,On_Schedule,Consumer_Goods,USD,2024-05-09,2024-06-04,636.4,11348.7,25987.7,33.19,640.98,48.49,13,2,0.0,0.1831,0.0504,0.4849,,3,False
SHP-101473388,HMM,Tokyo,Bremen,rail,On_Schedule,Machinery,SGD,2022-01-03,2022-01-11,209.2,5111.0,5189.5,11.25,7535.15,243.09,16,2,0.0,0.1431,0.0483,0.2287,,1,True
SHP-101447190,ZIM,Singapore,Mumbai,sea,Delivered,Consumer_Goods,GBP,2022-09-29,2022-10-27,690.5,21670.6,335.7,0.5,47874.41,1012.32,23,2,50.3,0.3703,0.7953,0.5146,,2,False
SHP-102433809,ZIM,Chennai,Miami,road,On_Schedule,Raw_Materials,GBP,2024-12-28,2024-12-29,25.7,5659.5,1760.2,2.43,96003.58,4934.35,10,4,0.0,0.1168,0.1818,0.4527,23.6,3,True
SHP-100380116,ONE,Dubai,Baltimore,sea,In_Transit,Chemicals,CNY,2024-12-15,2025-01-07,556.7,16090.8,2757.8,4.75,46478.04,584.59,18,1,0.0,0.0589,0.109,0.2295,,4,False
SHP-103790103,Maersk,Jebel_Ali,Dubai,air,Delivered,Pharmaceuticals,GBP,2023-07-17,2023-07-18,43.6,8927.7,151.3,0.43,7674.77,262.89,19,2,19.7,0.1715,0.0345,0.1805,-9.8,1,True
SHP-104000095,ZIM,Melbourne,New_York,air,On_Schedule,Textiles,AED,2023-08-07,2023-08-09,53.0,14358.6,6525.7,11.39,249206.18,15678.08,12,0,0.0,0.2442,0.0152,0.3876,,4,False
SHP-102064639,UPS,Antwerp,Mumbai,sea,On_Schedule,Chemicals,GBP,2023-06-11,2023-07-09,677.0,9944.2,5813.1,12.16,1478551.05,115022.08,17,4,0.0,0.1494,0.0995,0.336,,3,False
SHP-101032221,ZIM,Port_Klang,Singapore,sea,On_Schedule,Raw_Materials,CNY,2023-04-19,2023-05-11,542.4,10790.9,16899.5,54.37,615974.06,18406.19,20,1,0.0,0.0989,0.0098,0.5459,,4,True
SHP-101719734,COSCO,Singapore,Bremen,sea,On_Schedule,Food_Beverage,AED,2023-11-30,2023-12-29,698.1,8876.9,7527.1,36.12,96394.27,2348.79,21,2,0.0,0.3857,0.1394,0.3024,,4,True
SHP-103267928,Hapag-Lloyd,Tanjung_Pelepas,Singapore,sea,At_Port,Textiles,EUR,2024-03-13,2024-04-05,558.7,16477.0,191.6,0.84,467491.33,30154.04,24,2,0.0,0.0693,0.1232,0.2143,,4,True
SHP-101568461,COSCO,Rotterdam,Felixstowe,sea,On_Schedule,Chemicals,AED,2023-06-03,2023-06-09,146.1,19599.9,117576.4,242.98,2276409.41,136790.67,4,3,0.0,0.3485,0.1212,0.5935,,2,False
SHP-102161005,Hapag-Lloyd,Colombo,Antwerp,sea,Delayed,Automotive,CNY,2023-09-14,2023-10-03,478.5,9116.2,4011.4,7.05,9747.07,555.75,7,1,24.5,0.5716,0.5232,0.5643,,2,True
